p,condition,task,ISIadj,trialNum,ISI,corrAns,targetIndex,shiftDirection,response,correct,nReversal,frameDurMS
3748,exp,IORcontrol,0.550000002,16,0.45,0,99,0, ,0,0,0.100000002
3748,exp,IORcontrol,0.600000002,17,0.5,1,99,0,1,1,6,0.100000002
3748,exp,IORcontrol,0.550000002,18,0.45,1,99,0,1,1,0,0.100000002
3748,exp,IORcontrol,0.500000002,19,0.4,0,99,0,0,1,0,0.100000002
3748,exp,IORcontrol,0.450000002,20,0.35,3,99,1,3,1,0,0.100000002
3748,exp,IORcontrol,0.400000002,21,0.3,7,99,1,5,0,7,0.100000002
3552,exp,IORcontrol,0.600000002,1,0.5,9,0,1,9,1,8,0.100000002
3552,exp,IORcontrol,0.550000002,2,0.45,2,0,0,2,1,0,0.100000002
3552,exp,IORcontrol,0.500000002,3,0.4,0,0,0,0,1,0,0.100000002
3552,exp,IORcontrol,0.450000002,4,0.35,2,0,1,2,1,0,0.100000002
3552,exp,IORcontrol,0.400000002,5,0.3,1,0,0,1,1,0,0.100000002
3552,exp,IORcontrol,0.350000002,6,0.25,9,0,0,9,1,0,0.100000002
3552,exp,IORcontrol,0.300000002,7,0.2,8,0,1,8,1,0,0.100000002
3552,exp,IORcontrol,0.250000002,8,0.15,8,0,0,8,1,0,0.100000002
3552,exp,IORcontrol,0.200000002,9,0.1,8,0,0,6,0,1,0.100000002
3552,exp,IORcontrol,0.250000002,10,0.15,8,0,0,8,1,2,0.100000002
3552,exp,IORcontrol,0.200000002,11,0.1,2,0,0,2,1,0,0.100000002
3552,exp,IORcontrol,0.150000002,12,0.05,9,0,1,9,1,0,0.100000002
3552,exp,IORcontrol,0.150000002,13,0.05,6,0,1,6,1,0,0.100000002
3552,exp,IORcontrol,0.150000002,14,0.05,0,0,1,0,1,0,0.100000002
3552,exp,IORcontrol,0.150000002,15,0.05,7,0,1,7,1,0,0.100000002
3552,exp,IORcontrol,0.150000002,16,0.05,7,0,1,7,1,0,0.100000002
3552,exp,IORcontrol,0.150000002,17,0.05,0,0,0,0,1,0,0.100000002
3552,exp,IORcontrol,0.150000002,18,0.05,5,0,1,5,1,6,0.100000002
3552,exp,IORcontrol,0.150000002,19,0.05,0,0,1,0,1,7,0.100000002
3552,exp,IORcontrol,0.150000002,20,0.05,6,0,0,6,1,8,0.100000002
3552,exp,IORcontrol,0.150000002,21,0.05,7,0,0,9,0,3,0.100000002
3552,exp,IORcontrol,0.200000002,22,0.1,5,0,1,5,1,4,0.100000002
3552,exp,IORcontrol,0.150000002,23,0.05,9,0,1,2,0,5,0.100000002
3552,exp,IORcontrol,0.600000002,1,0.5,9,1,1,9,1,0,0.100000002
3552,exp,IORcontrol,0.550000002,2,0.45,2,1,0,2,1,0,0.100000002
3552,exp,IORcontrol,0.500000002,3,0.4,6,1,0,6,1,0,0.100000002
3552,exp,IORcontrol,0.450000002,4,0.35,3,1,1, ,0,1,0.100000002
3552,exp,IORcontrol,0.500000002,5,0.4,4,1,1,5,0,0,0.100000002
3552,exp,IORcontrol,0.550000002,6,0.45,0,1,0,2,0,0,0.100000002
3552,exp,IORcontrol,0.600000002,7,0.5,9,1,1,7,0,0,0.100000002
3552,exp,IORcontrol,0.650000002,8,0.55,4,1,1,4,1,2,0.100000002
3552,exp,IORcontrol,0.600000002,9,0.5,5,1,0,5,1,0,0.100000002
3552,exp,IORcontrol,0.550000002,10,0.45,0,1,0,0,1,0,0.100000002
3552,exp,IORcontrol,0.500000002,11,0.4,2,1,1,2,1,0,0.100000002
3552,exp,IORcontrol,0.450000002,12,0.35,1,1,0,1,1,0,0.100000002
3552,exp,IORcontrol,0.400000002,13,0.3,2,1,1,2,1,0,0.100000002
3552,exp,IORcontrol,0.350000002,14,0.25,1,1,1,2,0,3,0.100000002
3552,exp,IORcontrol,0.400000002,15,0.3,0,1,1,0,1,4,0.100000002
3552,exp,IORcontrol,0.350000002,16,0.25,7,1,1,7,1,0,0.100000002
3552,exp,IORcontrol,0.300000002,17,0.2,7,1,1,7,1,0,0.100000002
3552,exp,IORcontrol,0.250000002,18,0.15,7,1,0,0,0,5,0.100000002
3552,exp,IORcontrol,0.300000002,19,0.2,9,1,0,9,1,6,0.100000002
3552,exp,IORcontrol,0.250000002,20,0.15,4,1,0,6,0,7,0.100000002
3552,exp,IORcontrol,0.300000002,21,0.2,6,1,1,7,0,0,0.100000002
3552,exp,IORcontrol,0.350000002,22,0.25,9,1,0,9,1,8,0.100000002
3552,exp,IORcontrol,0.600000002,1,0.5,1,2,1,1,1,0,0.100000002
3552,exp,IORcontrol,0.550000002,2,0.45,3,2,1,3,1,0,0.100000002
3552,exp,IORcontrol,0.500000002,3,0.4,7,2,1,7,1,0,0.100000002
3552,exp,IORcontrol,0.450000002,4,0.35,3,2,1,3,1,0,0.100000002
3552,exp,IORcontrol,0.400000002,5,0.3,2,2,0,3,0,1,0.100000002
3552,exp,IORcontrol,0.450000002,6,0.35,3,2,1,3,1,2,0.100000002
3552,exp,IORcontrol,0.400000002,7,0.3,5,2,0,5,1,0,0.100000002
3552,exp,IORcontrol,0.350000002,8,0.25,7,2,1,7,1,0,0.100000002
3552,exp,IORcontrol,0.300000002,9,0.2,8,2,1,9,0,3,0.100000002
3552,exp,IORcontrol,0.350000002,10,0.25,6,2,1,6,1,4,0.100000002
3552,exp,IORcontrol,0.300000002,11,0.2,1,2,0,6,0,5,0.100000002
3552,exp,IORcontrol,0.350000002,12,0.25,7,2,0,7,1,6,0.100000002
3552,exp,IORcontrol,0.300000002,13,0.2,5,2,1,5,1,0,0.100000002
3552,exp,IORcontrol,0.250000002,14,0.15,2,2,1,0,0,7,0.100000002
3552,exp,IORcontrol,0.300000002,15,0.2,4,2,0, ,0,0,0.100000002
3552,exp,IORcontrol,0.350000002,16,0.25,8,2,0,8,1,8,0.100000002
3552,exp,IORcontrol,0.600000002,1,0.5,7,3,1,7,1,0,0.100000002
3552,exp,IORcontrol,0.550000002,2,0.45,5,3,1,5,1,0,0.100000002
3552,exp,IORcontrol,0.500000002,3,0.4,7,3,1,7,1,0,0.100000002
3552,exp,IORcontrol,0.450000002,4,0.35,3,3,1,9,0,1,0.100000002
3552,exp,IORcontrol,0.500000002,5,0.4,7,3,0,7,1,2,0.100000002
3552,exp,IORcontrol,0.450000002,6,0.35,6,3,1,4,0,3,0.100000002
3552,exp,IORcontrol,0.500000002,7,0.4,1,3,0,0,0,0,0.100000002
3552,exp,IORcontrol,0.550000002,8,0.45,9,3,0,9,1,4,0.100000002
3552,exp,IORcontrol,0.500000002,9,0.4,9,3,1,9,1,0,0.100000002
3552,exp,IORcontrol,0.450000002,10,0.35,2,3,1,2,1,0,0.100000002
3552,exp,IORcontrol,0.400000002,11,0.3,3,3,1,5,0,5,0.100000002
3552,exp,IORcontrol,0.450000002,12,0.35,8,3,1,8,1,6,0.100000002
3552,exp,IORcontrol,0.400000002,13,0.3,4,3,0,7,0,7,0.100000002
3552,exp,IORcontrol,0.450000002,14,0.35,6,3,1,6,1,8,0.100000002
3552,exp,IORcontrol,0.600000002,1,0.5,0,7,1,2,0,0,0.100000002
3552,exp,IORcontrol,0.650000002,2,0.55,4,7,0,4,1,1,0.100000002
3552,exp,IORcontrol,0.600000002,3,0.5,8,7,0,9,0,2,0.100000002
3552,exp,IORcontrol,0.650000002,4,0.55,0,7,0, ,0,0,0.100000002
3552,exp,IORcontrol,0.700000002,5,0.6,0,7,1,0,1,3,0.100000002
3552,exp,IORcontrol,0.650000002,6,0.55,0,7,1,0,1,0,0.100000002
3552,exp,IORcontrol,0.600000002,7,0.5,0,7,1,2,0,4,0.100000002
3552,exp,IORcontrol,0.650000002,8,0.55,9,7,0,5,0,0,0.100000002
3552,exp,IORcontrol,0.700000002,9,0.6,8,7,1,6,0,0,0.100000002
3552,exp,IORcontrol,0.750000002,10,0.65,9,7,1,7,0,0,0.100000002
3552,exp,IORcontrol,0.800000002,11,0.7,3,7,0,3,1,5,0.100000002
3552,exp,IORcontrol,0.750000002,12,0.65,7,7,1,5,0,6,0.100000002
3552,exp,IORcontrol,0.800000002,13,0.7,0,7,0,0,1,7,0.100000002
3552,exp,IORcontrol,0.750000002,14,0.65,3,7,1,3,1,0,0.100000002
3552,exp,IORcontrol,0.700000002,15,0.6,8,7,0,8,1,0,0.100000002
3552,exp,IORcontrol,0.650000002,16,0.55,2,7,0,2,1,0,0.100000002
3552,exp,IORcontrol,0.600000002,17,0.5,1,7,1,1,1,0,0.100000002
3552,exp,IORcontrol,0.550000002,18,0.45,7,7,1,3,0,8,0.100000002
3552,exp,IORcontrol,0.600000002,1,0.5,3,8,1,7,0,0,0.100000002
3552,exp,IORcontrol,0.650000002,2,0.55,0,8,0,7,0,0,0.100000002
3552,exp,IORcontrol,0.700000002,3,0.6,3,8,1,5,0,0,0.100000002
3552,exp,IORcontrol,0.750000002,4,0.65,0,8,1,8,0,0,0.100000002
3552,exp,IORcontrol,0.800000002,5,0.7,9,8,1,9,1,1,0.100000002
3552,exp,IORcontrol,0.750000002,6,0.65,9,8,1,9,1,0,0.100000002
3552,exp,IORcontrol,0.700000002,7,0.6,4,8,1,7,0,2,0.100000002
3552,exp,IORcontrol,0.750000002,8,0.65,9,8,1,9,1,3,0.100000002
3552,exp,IORcontrol,0.700000002,9,0.6,1,8,1,2,0,4,0.100000002
3552,exp,IORcontrol,0.750000002,10,0.65,4,8,1,4,1,5,0.100000002
3552,exp,IORcontrol,0.700000002,11,0.6,6,8,1,6,1,0,0.100000002
3552,exp,IORcontrol,0.650000002,12,0.55,2,8,0,2,1,0,0.100000002
3552,exp,IORcontrol,0.600000002,13,0.5,5,8,1,3,0,6,0.100000002
3552,exp,IORcontrol,0.650000002,14,0.55,1,8,1,3,0,0,0.100000002
3552,exp,IORcontrol,0.700000002,15,0.6,0,8,1, ,0,0,0.100000002
3552,exp,IORcontrol,0.750000002,16,0.65,0,8,1,0,1,7,0.100000002
3552,exp,IORcontrol,0.700000002,17,0.6,7,8,0,7,1,0,0.100000002
3552,exp,IORcontrol,0.650000002,18,0.55,6,8,1,6,1,0,0.100000002
3552,exp,IORcontrol,0.600000002,19,0.5,9,8,0,9,1,0,0.100000002
3552,exp,IORcontrol,0.550000002,20,0.45,0,8,0,0,1,0,0.100000002
3552,exp,IORcontrol,0.500000002,21,0.4,8,8,1,6,0,8,0.100000002
3552,exp,IORcontrol,0.600000002,1,0.5,2,9,1,4,0,0,0.100000002
3552,exp,IORcontrol,0.650000002,2,0.55,6,9,1,9,0,0,0.100000002
3552,exp,IORcontrol,0.700000002,3,0.6,8,9,1,0,0,0,0.100000002
3552,exp,IORcontrol,0.750000002,4,0.65,1,9,1,3,0,0,0.100000002
3552,exp,IORcontrol,0.800000002,5,0.7,1,9,0,3,0,0,0.100000002
3552,exp,IORcontrol,0.850000002,6,0.75,8,9,0,8,1,1,0.100000002
3552,exp,IORcontrol,0.800000002,7,0.7,5,9,1,5,1,0,0.100000002
3552,exp,IORcontrol,0.750000002,8,0.65,0,9,1,0,1,0,0.100000002
3552,exp,IORcontrol,0.700000002,9,0.6,5,9,1,5,1,0,0.100000002
3552,exp,IORcontrol,0.650000002,10,0.55,9,9,0,1,0,2,0.100000002
3552,exp,IORcontrol,0.700000002,11,0.6,5,9,0,5,1,3,0.100000002
3552,exp,IORcontrol,0.650000002,12,0.55,4,9,1,4,1,0,0.100000002
3552,exp,IORcontrol,0.600000002,13,0.5,0,9,1,0,1,0,0.100000002
3552,exp,IORcontrol,0.550000002,14,0.45,5,9,0,4,0,4,0.100000002
3552,exp,IORcontrol,0.600000002,15,0.5,7,9,1,5,0,0,0.100000002
3552,exp,IORcontrol,0.650000002,16,0.55,4,9,0,4,1,5,0.100000002
3552,exp,IORcontrol,0.600000002,17,0.5,2,9,0,2,1,0,0.100000002
3552,exp,IORcontrol,0.550000002,18,0.45,0,9,1,0,1,0,0.100000002
3552,exp,IORcontrol,0.500000002,19,0.4,8,9,0,6,0,6,0.100000002
3552,exp,IORcontrol,0.550000002,20,0.45,1,9,1,2,0,0,0.100000002
3552,exp,IORcontrol,0.600000002,21,0.5,3,9,1,3,1,7,0.100000002
3552,exp,IORcontrol,0.550000002,22,0.45,8,9,0,8,1,0,0.100000002
3552,exp,IORcontrol,0.600000002,1,0.5,3,99,0,7,0,0,0.100000002
3552,exp,IORcontrol,0.650000002,2,0.55,4,99,0,4,1,1,0.100000002
3552,exp,IORcontrol,0.600000002,3,0.5,6,99,1,5,0,0,0.100000002
3552,exp,IORcontrol,0.650000002,4,0.55,8,99,0,6,0,0,0.100000002
3552,exp,IORcontrol,0.700000002,5,0.6,4,99,0,4,1,2,0.100000002
3552,exp,IORcontrol,0.650000002,6,0.55,1,99,1,1,1,0,0.100000002
3552,exp,IORcontrol,0.600000002,7,0.5,0,99,0,1,0,3,0.100000002
3552,exp,IORcontrol,0.650000002,8,0.55,2,99,0,2,1,4,0.100000002
3552,exp,IORcontrol,0.600000002,9,0.5,7,99,1,5,0,5,0.100000002
3552,exp,IORcontrol,0.650000002,10,0.55,7,99,1,7,1,6,0.100000002
3552,exp,IORcontrol,0.600000002,11,0.5,6,99,0,4,0,7,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,2,0,0,2,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,2,0.45,3,0,0,3,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,3,0.4,3,0,0,5,0,1,0.100000002
3629,exp,IORcontrol,0.550000002,4,0.45,1,0,1,1,1,2,0.100000002
3629,exp,IORcontrol,0.500000002,5,0.4,6,0,1,6,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,6,0.35,3,0,1,3,1,0,0.100000002
3629,exp,IORcontrol,0.400000002,7,0.3,4,0,1,4,1,0,0.100000002
3629,exp,IORcontrol,0.350000002,8,0.25,3,0,0,3,1,0,0.100000002
3629,exp,IORcontrol,0.300000002,9,0.2,9,0,0,9,1,0,0.100000002
3629,exp,IORcontrol,0.250000002,10,0.15,1,0,1,1,1,0,0.100000002
3629,exp,IORcontrol,0.200000002,11,0.1,7,0,0,7,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,12,0.05,4,0,0,4,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,13,0.05,2,0,0,6,0,3,0.100000002
3629,exp,IORcontrol,0.200000002,14,0.1,5,0,1,3,0,0,0.100000002
3629,exp,IORcontrol,0.250000002,15,0.15,5,0,1,5,1,4,0.100000002
3629,exp,IORcontrol,0.200000002,16,0.1,6,0,0,6,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,17,0.05,9,0,0,9,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,18,0.05,1,0,1,1,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,19,0.05,4,0,0,4,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,20,0.05,6,0,1,6,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,21,0.05,9,0,1,1,0,5,0.100000002
3629,exp,IORcontrol,0.200000002,22,0.1,2,0,1,0,0,0,0.100000002
3629,exp,IORcontrol,0.250000002,23,0.15,8,0,1,8,1,6,0.100000002
3629,exp,IORcontrol,0.200000002,24,0.1,1,0,0,1,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,25,0.05,5,0,1,5,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,26,0.05,0,0,1,0,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,27,0.05,1,0,1,1,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,28,0.05,9,0,0,9,1,0,0.100000002
3629,exp,IORcontrol,0.150000002,29,0.05,7,0,1,7,1,7,0.100000002
3629,exp,IORcontrol,0.150000002,30,0.05,3,0,0,2,0,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,1,1,0,8,0,0,0.100000002
3629,exp,IORcontrol,0.650000002,2,0.55,3,1,1,0,0,0,0.100000002
3629,exp,IORcontrol,0.700000002,3,0.6,7,1,0,7,1,1,0.100000002
3629,exp,IORcontrol,0.650000002,4,0.55,9,1,1,9,1,0,0.100000002
3629,exp,IORcontrol,0.600000002,5,0.5,9,1,1,4,0,2,0.100000002
3629,exp,IORcontrol,0.650000002,6,0.55,3,1,1,5,0,0,0.100000002
3629,exp,IORcontrol,0.700000002,7,0.6,2,1,1,2,1,3,0.100000002
3629,exp,IORcontrol,0.650000002,8,0.55,2,1,1,2,1,0,0.100000002
3629,exp,IORcontrol,0.600000002,9,0.5,0,1,0, ,0,4,0.100000002
3629,exp,IORcontrol,0.650000002,10,0.55,2,1,0,8,0,0,0.100000002
3629,exp,IORcontrol,0.700000002,11,0.6,1,1,0,8,0,0,0.100000002
3629,exp,IORcontrol,0.750000002,12,0.65,4,1,0,3,0,0,0.100000002
3629,exp,IORcontrol,0.800000002,13,0.7,2,1,1,2,1,5,0.100000002
3629,exp,IORcontrol,0.750000002,14,0.65,6,1,1,2,0,6,0.100000002
3629,exp,IORcontrol,0.800000002,15,0.7,1,1,1,3,0,0,0.100000002
3629,exp,IORcontrol,0.850000002,16,0.75,8,1,1,4,0,0,0.100000002
3629,exp,IORcontrol,0.900000002,17,0.8,2,1,0,2,1,7,0.100000002
3629,exp,IORcontrol,0.850000002,18,0.75,6,1,0,2,0,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,0,2,1,1,0,0,0.100000002
3629,exp,IORcontrol,0.650000002,2,0.55,3,2,1,3,1,1,0.100000002
3629,exp,IORcontrol,0.600000002,3,0.5,7,2,0,7,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,4,0.45,6,2,1,3,0,2,0.100000002
3629,exp,IORcontrol,0.600000002,5,0.5,9,2,1,9,1,3,0.100000002
3629,exp,IORcontrol,0.550000002,6,0.45,9,2,1,3,0,4,0.100000002
3629,exp,IORcontrol,0.600000002,7,0.5,7,2,0,7,1,5,0.100000002
3629,exp,IORcontrol,0.550000002,8,0.45,9,2,1,6,0,6,0.100000002
3629,exp,IORcontrol,0.600000002,9,0.5,0,2,0,0,1,7,0.100000002
3629,exp,IORcontrol,0.550000002,10,0.45,0,2,1,0,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,11,0.4,1,2,1,1,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,12,0.35,2,2,0,2,1,0,0.100000002
3629,exp,IORcontrol,0.400000002,13,0.3,3,2,1,3,1,0,0.100000002
3629,exp,IORcontrol,0.350000002,14,0.25,4,2,0,4,1,0,0.100000002
3629,exp,IORcontrol,0.300000002,15,0.2,3,2,1,3,1,0,0.100000002
3629,exp,IORcontrol,0.250000002,16,0.15,2,2,0,8,0,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,6,3,0,6,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,2,0.45,8,3,1,3,0,1,0.100000002
3629,exp,IORcontrol,0.600000002,3,0.5,3,3,1,3,1,2,0.100000002
3629,exp,IORcontrol,0.550000002,4,0.45,9,3,1,9,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,5,0.4,7,3,1,7,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,6,0.35,9,3,1,6,0,3,0.100000002
3629,exp,IORcontrol,0.500000002,7,0.4,8,3,0,5,0,0,0.100000002
3629,exp,IORcontrol,0.550000002,8,0.45,8,3,0,8,1,4,0.100000002
3629,exp,IORcontrol,0.500000002,9,0.4,6,3,0,6,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,10,0.35,8,3,1,8,1,0,0.100000002
3629,exp,IORcontrol,0.400000002,11,0.3,0,3,1,5,0,5,0.100000002
3629,exp,IORcontrol,0.450000002,12,0.35,9,3,0,9,1,6,0.100000002
3629,exp,IORcontrol,0.400000002,13,0.3,3,3,0,3,1,0,0.100000002
3629,exp,IORcontrol,0.350000002,14,0.25,5,3,0,7,0,7,0.100000002
3629,exp,IORcontrol,0.400000002,15,0.3,2,3,0,2,1,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,8,7,1,8,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,2,0.45,6,7,0,4,0,1,0.100000002
3629,exp,IORcontrol,0.600000002,3,0.5,9,7,0,9,1,2,0.100000002
3629,exp,IORcontrol,0.550000002,4,0.45,9,7,0,2,0,3,0.100000002
3629,exp,IORcontrol,0.600000002,5,0.5,0,7,1,2,0,0,0.100000002
3629,exp,IORcontrol,0.650000002,6,0.55,5,7,1,7,0,0,0.100000002
3629,exp,IORcontrol,0.700000002,7,0.6,5,7,0,5,1,4,0.100000002
3629,exp,IORcontrol,0.650000002,8,0.55,9,7,0,9,1,0,0.100000002
3629,exp,IORcontrol,0.600000002,9,0.5,4,7,1,0,0,5,0.100000002
3629,exp,IORcontrol,0.650000002,10,0.55,6,7,1,4,0,0,0.100000002
3629,exp,IORcontrol,0.700000002,11,0.6,9,7,1,9,1,6,0.100000002
3629,exp,IORcontrol,0.650000002,12,0.55,2,7,0,2,1,0,0.100000002
3629,exp,IORcontrol,0.600000002,13,0.5,7,7,0,7,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,14,0.45,6,7,1,6,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,15,0.4,8,7,1,0,0,7,0.100000002
3629,exp,IORcontrol,0.550000002,16,0.45,5,7,0,3,0,0,0.100000002
3629,exp,IORcontrol,0.600000002,17,0.5,3,7,0,3,1,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,7,8,0,7,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,2,0.45,6,8,0,3,0,1,0.100000002
3629,exp,IORcontrol,0.600000002,3,0.5,8,8,1,8,1,2,0.100000002
3629,exp,IORcontrol,0.550000002,4,0.45,0,8,1,0,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,5,0.4,0,8,1,5,0,3,0.100000002
3629,exp,IORcontrol,0.550000002,6,0.45,0,8,1,0,1,4,0.100000002
3629,exp,IORcontrol,0.500000002,7,0.4,6,8,1,6,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,8,0.35,0,8,0,7,0,5,0.100000002
3629,exp,IORcontrol,0.500000002,9,0.4,4,8,0,4,1,6,0.100000002
3629,exp,IORcontrol,0.450000002,10,0.35,8,8,0,7,0,7,0.100000002
3629,exp,IORcontrol,0.500000002,11,0.4,0,8,1,0,1,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,6,9,1,8,0,0,0.100000002
3629,exp,IORcontrol,0.650000002,2,0.55,4,9,0,4,1,1,0.100000002
3629,exp,IORcontrol,0.600000002,3,0.5,5,9,0,5,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,4,0.45,2,9,1,2,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,5,0.4,3,9,1,8,0,2,0.100000002
3629,exp,IORcontrol,0.550000002,6,0.45,0,9,1,2,0,0,0.100000002
3629,exp,IORcontrol,0.600000002,7,0.5,3,9,0,3,1,3,0.100000002
3629,exp,IORcontrol,0.550000002,8,0.45,7,9,1,5,0,4,0.100000002
3629,exp,IORcontrol,0.600000002,9,0.5,1,9,1,1,1,5,0.100000002
3629,exp,IORcontrol,0.550000002,10,0.45,2,9,0,2,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,11,0.4,0,9,0,0,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,12,0.35,9,9,0,8,0,6,0.100000002
3629,exp,IORcontrol,0.500000002,13,0.4,2,9,0,2,1,7,0.100000002
3629,exp,IORcontrol,0.450000002,14,0.35,6,9,0,4,0,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,9,99,1,7,0,0,0.100000002
3629,exp,IORcontrol,0.650000002,2,0.55,5,99,1,3,0,0,0.100000002
3629,exp,IORcontrol,0.700000002,3,0.6,1,99,0,1,1,1,0.100000002
3629,exp,IORcontrol,0.650000002,4,0.55,9,99,0,9,1,0,0.100000002
3629,exp,IORcontrol,0.600000002,5,0.5,1,99,1,1,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,6,0.45,0,99,1,4,0,2,0.100000002
3629,exp,IORcontrol,0.600000002,7,0.5,2,99,1,2,1,3,0.100000002
3629,exp,IORcontrol,0.550000002,8,0.45,2,99,0,2,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,9,0.4,2,99,1,2,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,10,0.35,0,99,0,0,1,0,0.100000002
3629,exp,IORcontrol,0.400000002,11,0.3,1,99,0,3,0,4,0.100000002
3629,exp,IORcontrol,0.450000002,12,0.35,6,99,1,8,0,0,0.100000002
3629,exp,IORcontrol,0.500000002,13,0.4,3,99,0,3,1,5,0.100000002
3629,exp,IORcontrol,0.450000002,14,0.35,1,99,1,0,0,6,0.100000002
3629,exp,IORcontrol,0.500000002,15,0.4,1,99,1,0,0,0,0.100000002
3629,exp,IORcontrol,0.550000002,16,0.45,7,99,1,7,1,7,0.100000002
3629,exp,IORcontrol,0.500000002,17,0.4,2,99,1,2,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,18,0.35,4,99,0,4,1,0,0.100000002
3629,exp,IORcontrol,0.400000002,19,0.3,6,99,0,0,0,8,0.100000002
3357,exp,IORcontrol,0.600000002,6,0.5,9,0,0,5,0,0,0.100000002
3357,exp,IORcontrol,0.650000002,9,0.55,4,0,1,4,1,1,0.100000002
3357,exp,IORcontrol,0.600000002,18,0.5,7,0,1,3,0,2,0.100000002
3357,exp,IORcontrol,0.650000002,29,0.55,6,0,0,9,0,0,0.100000002
3357,exp,IORcontrol,0.700000002,36,0.6,3,0,1,2,0,0,0.100000002
3357,exp,IORcontrol,0.750000002,45,0.65,0,0,0,4,0,0,0.100000002
3357,exp,IORcontrol,0.800000002,51,0.7,7,0,0,6,0,0,0.100000002
3357,exp,IORcontrol,0.850000002,61,0.75,1,0,1,5,0,0,0.100000002
3357,exp,IORcontrol,0.900000002,67,0.8,4,0,1,9,0,0,0.100000002
3357,exp,IORcontrol,0.950000002,77,0.85,5,0,0,9,0,0,0.100000002
3357,exp,IORcontrol,1.000000002,87,0.9,6,0,0,7,0,0,0.100000002
3357,exp,IORcontrol,1.050000002,95,0.95,4,0,1,7,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,101,1,8,0,0,2,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,107,1,0,0,0,3,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,116,1,6,0,1,6,1,3,0.100000002
3357,exp,IORcontrol,1.050000002,123,0.95,2,0,0,2,1,0,0.100000002
3357,exp,IORcontrol,1.000000002,126,0.9,1,0,0,9,0,4,0.100000002
3357,exp,IORcontrol,1.050000002,130,0.95,8,0,1,9,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,135,1,8,0,1,5,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,138,1,8,0,0,54,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,140,1,6,0,1,0,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,145,1,0,0,1,1,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,148,1,1,0,0,3,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,151,1,0,0,0, ,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,152,1,7,0,1,7,1,5,0.100000002
3357,exp,IORcontrol,1.050000002,153,0.95,2,0,0,5,0,6,0.100000002
3357,exp,IORcontrol,1.100000002,154,1,5,0,0,6,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,155,1,0,0,0,3,0,0,0.100000002
3357,exp,IORcontrol,1.100000002,156,1,3,0,0,3,1,7,0.100000002
3357,exp,IORcontrol,1.050000002,157,0.95,0,0,1,77,0,8,0.100000002
3357,exp,IORcontrol,0.600000002,0,0.5,7,1,0,5,0,0,0.100000002
